key,input,mw
NLPMIIQJZSJSFM-FQEVSTJZSA-N,CC[C@H](NC(=O)C1=C(NS(C)(=O)=O)C(C2=CC=CC=C2O)=NC2=CC=CC=C12)C1=CC=CC=C1,475.5700000000001
QXNYEDXGJIDWMZ-CNTXRXOVSA-N,C[C@@H](O[C@H]1CC[C@@H]2CNC[C@H]2[C@@H]1C1=CC=C(F)C=C1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,475.4480000000001
MHMJQCHCBPEFEA-CGTJXYLNSA-N,CCCCOC(=O)[C@@H](C)C1=CC(O)=C2C(=C1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,372.50500000000017
KNIMOPDLGMIJCA-UHFFFAOYSA-N,O=C1C2=CC=C(Cl)C=C2N=C(C2=CC=CC=C2O)N1CCC1=CC=CC(F)=C1,394.83300000000014
SGGABVMKJZXTBL-UHFFFAOYSA-N,CCCN(C(=O)COC(=O)CSC1=CC=C([N+](=O)[O-])C=C1)C1CCS(=O)(=O)C1,430.5040000000002
FUWNCERKXSMFNU-UHFFFAOYSA-N,O=C(CCC(=O)OCC1OC(O)(CC2OC(CO)C(O)C(O)C2O)C(O)C1O)OCC1=CC=CC=C1,516.4960000000002
YFNHBQVRGJSZJF-UHFFFAOYSA-N,CCN1C(=S)SC2=C1N=C(NC1=CC=C(OC)C=C1)N(C1=CC=C(OC)C=C1)C2=O,440.5500000000002
DPLJFCKTAGADMO-UHFFFAOYSA-N,COC1=CC=CC(NC(=O)CCC2=NC(C3=CC=CC=C3F)=NO2)=C1,341.342
XLEPFJCFIZUESC-UHFFFAOYSA-N,Cl.NCCCCCCCS(=O)(=O)NC1=CC=C(NC2=C3C(=NC4=CC=CC=C24)C=C([N+](=O)[O-])C=C3)C=C1,544.0770000000003
UUCOFJBOCYGMSM-UHFFFAOYSA-N,CN1CC(C2=CC=C(C#N)C=C2)C2(COC3=CC=CC=C3C2=O)C12C(=O)NC1=CC=CC=C21,435.4830000000002
NEVQOMOSISVXDX-FFDCYUGXSA-N,CC(C)C1=CC=C2C(=C1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)N/N=C/C1=CC(Cl)=CC=C1O,453.02600000000007
HELUCLQRTURQAX-UHFFFAOYSA-N,Cl.NCC1CCC(C2=C(C(=O)NCCO)SC3=CC=CC=C23)CC1,368.9300000000001
ODZMOZNFENCZLM-UHFFFAOYSA-N,COC1=CC(COC2=CC=C(NC(=O)C3=CC4=CC([N+](=O)[O-])=CC=C4N3)C=C2Cl)=CC(OC)=C1,481.89200000000017
LMJSODHZJCKBHI-UHFFFAOYSA-N,CC(=N)NCC(F)(F)CCC(N)C(=O)O.Cl.Cl,296.1449999999999
UPYGSQPRAHMDPD-HNNXBMFYSA-N,COC(=O)[C@H](CC1=CC=C(Br)C=C1)NC(=O)CCCCCCC(=O)NO,429.3110000000003
GHNGJNBUUWVGJG-UHFFFAOYSA-N,N#CC1=C(C(F)(F)F)C=C(NS(=O)(=O)C2=CC=C(OC(F)(F)F)C=C2)N2C1=NC1=CC(Cl)=C(Cl)C=C21,569.2700000000002
ZWKGONHGSWYTAN-IWYPPAETSA-N,CC(=O)N[C@@H]1CN(C2=NC3=CC=CC=C3N([C@@H]3C[C@@H]4CCC[C@H](C3)N4[C@H]3C[C@H]4CCCC[C@H](C4)C3)C2=O)[C@@H]1C(=O)O,561.7270000000007
ILMPLFWNVCKMIT-KHPPLWFESA-N,CCCCCCCC/C=C\CCCCCCCC(=O)C1=NN=NN1C,348.53499999999997
ATPROROBDLVBNF-UHFFFAOYSA-N,O=P(O)(O)OCCN1C=NC2=C(Cl)N=CN=C12,278.59200000000004
WYYBBHDVIXUYQA-XYFXRZADSA-N,CC1=C(O)/C(=C/[C@@H](C)CCC/C(C)=C/CCC(C)(O)CCCC2=CCN(CC(=O)O)C2=O)OC1=O,489.6090000000003
JWAVNIBXSJBIOH-UHFFFAOYSA-N,CC1=CC2=C(C=C1Cl)C1(NC(=O)NC1=O)N(C)C(=O)N2,294.69800000000004
LJEYDJHTXXGLLA-LPWJVIDDSA-N,CCC(CC)[C@H](NC(C)=O)[C@@H]1C[C@@H](P(=O)(O)O)C[C@H]1NC(=N)N,348.384
CNCPNEYAICYKCN-UHFFFAOYSA-N,CNCC1CN(CC2=CC=CC=C2)CCO1,220.316
ROHVXAAHOQLAPQ-RHDGDCLCSA-N,C[C@H]1CC[C@H](NCC2=CC=C3C(=C2)CC2=C3NN=C2C2=CC=C(S(N)(=O)=O)C=C2)CC1,436.5810000000002
SMMGQRUTCWIHHF-UHFFFAOYSA-N,CC1=CC(NC(=O)CSCC(=O)N(C)CC2=CC=C(F)C=C2)=NO1,351.403
LBAGNNZVWDTEJJ-UHFFFAOYSA-N,O=C(O)CCC(=O)C1=C(O)C2=CC=C(Cl)C=C2C2(CCOCC2)C1=O,364.7810000000003
JZSJDHYWAWSJCZ-UHFFFAOYSA-N,CN(CCC#N)C(=O)C1=CN(C2=CC=CC(Cl)=C2)N=C1,288.738
KULUXECFULRYIY-QHCPKHFHSA-N,CC[C@](O)(C1=CN(CC2=CC=C3C(C4=CC=CC=C4C)=CC(C(N)=O)=NC3=C2)N=N1)C(F)(F)F,469.46700000000016
BSQQUJUEDAMHJB-UHFFFAOYSA-N,CCC1=CN=C(N2CCC(N3N=NC4=CC(C5=CC=C(S(C)(=O)=O)C=C5)=CC=C34)CC2)N=C1,462.57900000000024
NDRZWXBIKCFBSU-UHFFFAOYSA-N,NCC1=CC=CC=C1S(N)(=O)=O,186.23599999999996
AOCCRKXUBBAOQI-UHFFFAOYSA-N,COC1=C2C(=NC3=C1C=CO3)C(CC=C(C)C)(OC)C(=O)C=C2,313.353
KAQPNQMPHIRKJJ-UHFFFAOYSA-N,CN(C)CCC1(C2=CC=CC=C2)C=CC2=CC=CC=C12,263.384
LZCIKUJEFVBNEF-UHFFFAOYSA-N,CN1CCCCC1C1=NC2=C(C(N)=O)C(F)=CC=C2N1,276.315
SWFCHYAKDPNNNU-UHFFFAOYSA-N,COC1=CC2=NC3=C(C=C2C(CN2CCCC2)=C1O)CSC1=CC=C(F)C=C31,396.487
STPRCDMZZYEYKZ-RMKNXTFCSA-N,CCCN1C=CN=C1/C=N/O,153.18499999999997
NDNKNUMSTIMSHQ-URZKGLGPSA-N,CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@@H]2CCN(C(=O)/C=C/CN3CCCCC3)[C@@H]12,397.5410000000003
ZJZIVDCVOLKKFB-QQABJKMWSA-N,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C12CC3CC(CC(C3)C1)C2,341.4510000000002
NEVSEDPBPVSJSH-UHFFFAOYSA-N,CCOC(=O)C(C)SC1=NC(C2CC2)=CC(C(F)(F)F)=C1C#N,344.358
KBIBODPAHDBHTF-UHFFFAOYSA-N,CC1=CC=C(NC(=O)COC(=O)CN2C(C)=CSC2=O)C=C1C,334.3970000000001
GZKQQZJODIPCDW-AUWJEWJLSA-N,NC(=O)C1=CC=C(/C=C2\OC3=CC=C(O)C=C3C2=O)C=C1,281.26699999999994
YKSZGDQVMGPVMA-UHFFFAOYSA-N,COC1=CC=C(OC)C(C(=O)N2CCC(NC3=CC=CN=C3)CC2)=C1,341.41100000000006
NJVVZQHCISHVOM-UHFFFAOYSA-N,CN1OC2(N=C1N)C1=CC(C3=CC=CC(C#N)=C3)=CC=C1CC21CCC2=CC(F)=C(F)C=C2C1,456.4960000000003
LATOVHLPFLETOV-UHFFFAOYSA-N,CC(C(N)=O)N1CCOC2=CC(OCC3=CC=CC=C3F)=CC=C2C1,344.3860000000001
MTWKTSQQFVLXEJ-UHFFFAOYSA-N,NC1=NC(=O)N(C2COC(CO)C(O)C2)C=C1Cl,275.692
LMTTXXOMMAPCJS-UHFFFAOYSA-N,COC1=CC(C(=O)N2CCN(C(=O)C3=CC(OC)=C(OC)C(OC)=C3)C(COC(=O)N3CCCCC3)C2)=CC(OC)=C1OC,615.6800000000003
MDTSYUAYCLOPKA-UHFFFAOYSA-N,COC1=CC=C(C2=NC3=CC=C(NCC4=CC=CC(C(=O)O)=C4)N=C3N(CCNC(C)=O)C2=O)C=C1,487.5160000000003
JOONRGOGXVLVQY-OMCISZLKSA-N,O=C(N/N=C/C1=CC=C(C2=CC=CS2)S1)C1=NNC(=O)C2=C1C=NN2,370.41900000000004
ZEGKCQYWEHQXQE-VFCFBJKWSA-N,CN(C)CCC/N=C1\CC(C2=CC=C(Cl)C=C2Cl)CC2=C1C(=O)C1=CC(Cl)=CC=C1N2O,492.83400000000023
FDOSFXRABIYUOG-UHFFFAOYSA-N,CC1C(N(C)C(=O)N(C)C2=CC=C(I)C=C2)C(=O)N(C2=CC=CC=C2)N1C,478.3340000000001
HRASMEVMOOSBQO-VMXMFDLUSA-N,CCOC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H]1CCCCNC1=O)C(C)C,517.6270000000004
WCPOFUQCHWQSNA-UHFFFAOYSA-N,CCN1CC(Cl)=C(C2=CN(S(=O)(=O)C3=CC=CC(Cl)=C3)C3=CC=CC=C23)C1,421.34900000000016
GPNTUDAYHULMHB-HSZRJFAPSA-N,COC1=CC=C2C=CC3=C(C2=C1)N=C[C@]1(O3)N(C)C2=CC=CC=C2C1(C)C,358.4410000000001
BOXLISZXTCSZDJ-ZHACJKMWSA-N,COC1=CC=CC(/C=C/C(=O)OCC(=O)C2=CC=C(C)C(C)=C2)=C1OC,354.4020000000001
VGRYRTAWBFQZNP-UHFFFAOYSA-N,O=C(NC1=CC=NC=C1)C1=NOC(C2CCCCN2C(=O)CCCC2=CC=CC=C2)=C1,418.4970000000001
HFNBFWNVVBUGBH-UHFFFAOYSA-N,CSC1=[N+](N)C(C2=CC=CC=C2)C2=C(SC3=C2CCCC3)N1.[I-],457.4060000000002
NPZXZQJAQCWRKY-UHFFFAOYSA-N,COC1=CC(NCC2=CC=CS2)=C2N=CC=C(C)C2=C1OC1=CC=CC(C(F)(F)F)=C1,444.4780000000002
XMYNLTDIGCBICZ-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(C1=CC=CC=C1)N(C(=O)C(=O)N1CCCCC1)CC2,408.4980000000004
SOEJVUNILPDXNW-UHFFFAOYSA-N,CC(C)S(=O)(=O)N1CCC(N(C)C(=O)NC2CCN(C3=CC(F)=CC(F)=C3)CC2)CC1,458.57500000000033
KSOXYLKIVKOQOK-SANMLTNESA-N,O=C(NC1=CC=CN=C1)C1=CC=C(C2=CSC(NC(=O)[C@@H]3COC4(CCOCC4)N3C(=O)OCC3=CC=CC=C3)=N2)C=C1,599.6690000000004
CKDKCLIWYGXBFP-UHFFFAOYSA-N,CN1C(C2=CC=CC(C(=O)NC(=N)N)=C2)=NC2=CC=CC=C12,293.33000000000004
KKGWFGLSDOMJAN-UHFFFAOYSA-N,CCN(CC)CCCCC(=O)NC1=CC=C(C(=O)NC2=NC=CS2)C=C1,374.51000000000005
YTXMIVIMYLIVIX-UHFFFAOYSA-N,CS(=O)(=O)CC[N+]1=CC([O-])=CC=C1C1=CC=C2N=CN=C(NC3=CC=C(OCC4=CC=CC(F)=C4)C(Cl)=C3)C2=C1,579.0530000000002
JRBJRLBLUYJAKK-UHFFFAOYSA-N,CC1=NN(CC2CN(CC3=CC(C#N)=CC=C3F)CCO2)C(C)=N1,329.37900000000013
RTTLUHIUZQOUBN-UHFFFAOYSA-N,CC1=CC(C)=CC(N2C(=O)C3CC=CCC3C2=O)=C1,255.31699999999998
WKLSGGJLTMVZSP-NTCAYCPXSA-N,CN1CCC(N(C)C(=O)/C(C#N)=C/C2=CC=CC=C2)CC1,283.3750000000001
WHZQETUJAWDHKP-UHFFFAOYSA-N,CCC(O)CNC1=CC2=C3C(=CC=CC3=C1)NC2=O,256.305
KHAPPDOWBUJMLQ-UHFFFAOYSA-N,CC1CC2=C(C=CC(F)=C2F)N1C(=O)CC1=NC(N2CCOCC2)=C(F)C(=O)N1C,422.4070000000002
JTPHXCIGGJOXSF-HONQWNAWSA-N,CCOC(=O)C1=CC=C(/N=C2\SC(=S)N(C3=CC=C(F)C=C3)\C2=N/C2=CC=C(C(=O)OCC)C=C2)C=C1,535.6220000000003
RPBHAPZWIFJSLU-UHFFFAOYSA-N,SC1=NC(C2=CC=C(Br)C=C2)=CN1CCC1=CC=CC=C1,359.29200000000014
WPMZHAWRMPKXHR-ZDUSSCGKSA-N,CC(C)(C)C1=CC(NC(=O)[C@@H]2CCCCN2C2=CC=C(C(F)(F)F)C=N2)=NO1,396.413
CHEBXWARWMFQKF-MBNYWOFBSA-N,CC(C)(OC1=CC=CC=C1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,378.4500000000001
SAZKKAAAPWNBGG-UHFFFAOYSA-N,CC(=O)O.COC1=CC=C(OC)C(C2CC(=O)C(C)C(C3=CC(OC)=CC=C3OC)N2)=C1,445.51200000000017
XIUIJBYYOVJZRB-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(CC2CCC3(CC2)OOCCCOO3)C=C1,356.4400000000001
MBOHBFYDEJZCHV-LZJTZNCMSA-N,CC(C)=CCC[C@H](C)[C@H]1C2=CC(C(=O)NCCC3=CC=CC=C3)=C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)=C2[C@H](C)C[C@H]1OC(=O)C(C)(C)C,703.961
YVCFNFBJVJMMDU-UHFFFAOYSA-N,O=S(=O)(NCC1CC1)C1=CC=CN=C1NC1=CC=CC(C(F)(F)F)=C1,371.384
ZKSDUCXACMZPEQ-QZTJIDSGSA-N,N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(C2=CC=C(F)C=C2)CC1,372.4440000000001
PFOVYUUUCNZYBY-UHFFFAOYSA-N,O=C1CCCN1CCCN1C(=O)CNCC1=O,239.27499999999998
QZVYNVCVELYHPT-UHFFFAOYSA-N,CC(C)N1CCN(CC2=CNN=C2C2CCCCC2)CC1CCO,334.50800000000015
KOALTMALKSJVNL-UHFFFAOYSA-N,CC(C)C(=O)N(CCO)C1=CC=C(C(O)(C(F)(F)F)C(F)(F)F)C=C1,373.293
LLVWMELCCDLQHW-HNNXBMFYSA-N,CC1=CC=CC=C1CN1CCC[C@H]1C1=NC(C2=CN=CN=C2N)=NO1,336.39900000000006
KEHSDBPFYMTOPL-UHFFFAOYSA-N,CN1C=CN=C1SC1=CC(C(=O)NC2=CC=CC(C#N)=C2)=C(N)C=C1F,367.4090000000001
MCQYSBXVOTVSFC-UHFFFAOYSA-N,O=C(CCCCCCC(=O)NC1=CC2=NC=NC(NC3=CC=CC(Cl)=C3)=C2S1)NO,447.9480000000001
GYPJFXQKHORFMY-UHFFFAOYSA-N,N#CC1=C(NC(=O)C2=CC(S(=O)(=O)N3CCOCC3)=C(Cl)C=C2Cl)SC2=C1CC(C1=CC=CC=C1)CC2,576.5270000000002
STJVCSBGRVGBIE-MRXNPFEDSA-N,CN1N=CC2=CC(C3=CN=C(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)N=C3)=CC=C12,469.5490000000003
ZSAHBIKBYRIJNX-UHFFFAOYSA-N,CC1=CN2C(C)=NC3=C(N(C)N=C3C)C2=N1,215.26
HBEVGDDTJFNCTO-UHFFFAOYSA-N,CC1=NN(C2=CC=CC=C2)C(Cl)=C1C1C(C#N)=C(N)OC2=C1C(=O)CCC2,380.8350000000002
KXNUBVXXLTXHGU-HZHRSRAPSA-N,C(=N/NC1=NC(C2=CC=C(C3=CC=CC=C3)C=C2)=CS1)\C1=CC=CC=C1,355.46600000000007
KVCOXRPKDKCQGM-NRFANRHFSA-N,COC1=CC=C(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)[C@H]2C2=CC=CC=N2)C=C1OC,453.49500000000023
LPCCIPUGXPQFBF-UCQKPKSFSA-N,O=C(O)COC1=CC=CC=C1/C=N\NC(=O)C1=CC=C(C2=CC=CC=C2)C=C1,374.3960000000001
OOBWICZJXFQRBV-ZWKOTPCHSA-N,O=C(NO)[C@@H](CO)O[C@@H](CO)C1=CC=C(C#CC2=CC=CC=C2)C=C1,341.363
VSOQBHWUZFWURG-UHFFFAOYSA-N,CC1=CN=NC(C#CC2=CC=C(F)C(C)=C2)=N1,227.242
BTMRERAPWFENQH-VGGFPCPZSA-N,CC(C)N1C(=O)/C(=C/C2=CC=C(O)C=C2)S/C1=N\C1=CC=CC(C(=O)O)=C1,382.44100000000014
SUBLOIVGKGUTMT-UHFFFAOYSA-N,C1=CC=C(C2=CN=CC=N2)C(NCC2=NCCN2)=C1,253.30899999999997
KXEZODQDMXUKEA-CBPURXBJSA-N,C[N+](C)(C)C[C@@H]1[C@@H](COC(=O)NC2=CC=C(Cl)C=C2)[C@H]2C=C[C@H]1C2.[I-],476.78600000000006
SFNXQUTWLUEVKO-QHCPKHFHSA-N,CC(C)(O)CNC(=O)C1=NC(C(=O)N2CCC(F)CC2)=C(C2=CC=C(S(=O)(=O)N[C@@H](C(C)(C)C)C(F)(F)F)C(Cl)=C2Cl)S1,691.5970000000003
SKUUZXLNRWOOEK-KMKOMSMNSA-N,O=C1NC(=S)S/C1=C\C1=COC2=CC=C(O)C=C2C1=O,305.33600000000007
RYWYJGXIHQNKFE-UHFFFAOYSA-N,CCC(=O)NC1=NC2=CC=CC=C2S1,206.27
ZTAFTTQWZQTJCY-UHFFFAOYSA-N,N#CC1=CC=C2C(=C1)S(=O)(=O)C=C(C1=C(O)C3=CC(F)=CC=C3N(CC3=CC=C(F)C=C3)C1=O)N2,491.47500000000014
ZHCGTSVQJKKHGO-UHFFFAOYSA-N,COC1=CC=C2C(=C1)CN1C3=CC=C(OC)C=C3CN2C1N(C)C,325.41200000000003
WQRZPVNTEUAGBP-MDZDMXLPSA-N,COC1=CC(C(=O)NNC(=O)/C=C/C2=CC=CC=C2)=CC(OC)=C1OC,356.37800000000016
QYXDETPXAOOVCQ-DHSLYTQISA-N,CCCCCCCC/C=C\CCCCCCCC(=O)N1CSC[C@H]1C(=O)N1CCCC1,450.73300000000023
YSDNTJBORIAYFL-UHFFFAOYSA-N,CCOC(=O)C1=C(CC)C(C(=O)OCC)=C(C=O)N1,267.28099999999995
VWSARCQTVDKURJ-MDZDMXLPSA-N,COC1=CC=C(C(=O)/C=C/C2=NC3=CC=CC=C3C(=O)N2)C(OC)=C1,336.3470000000001
ZHSPFMKFTXFCAA-BTJKTKAUSA-N,CC(OC1=CC=C(C(C)(C)C)C=C1)C(=O)OC1CC2CCC(C1)N2C.O=C(O)/C=C\C(=O)O,461.55500000000023
DOWVTWKIXIRDDR-GXSJLCMTSA-N,N#C[C@@H]1C[C@H]1C1=CC=CC2=NC(CN3N=C(C(F)(F)F)C=C3Cl)=CC(=O)N12,393.7560000000001
MLIQKZGNMHWJQH-UHFFFAOYSA-M,O=C(CCN1CC[N+]2(CCCC2)CC1)C1=COC=C1.[Br-],343.26499999999993
KXLLPRXAQMZGMW-UHFFFAOYSA-N,CCN(CC)CCNC(=O)C1=CC=C(S(C)(=O)=O)C=C1,298.4080000000001
NVAYBWFJYZUMHO-UHFFFAOYSA-N,CN1CCN(C2=CC(NCC3=CC=C(C(F)(F)F)C=C3)=NC(N)=N2)CC1,366.39100000000013
VXCQEWKLZIACMS-UHFFFAOYSA-N,O=C(NCCCCCCCCCCNC1=C2C(=NC3=CC=CC=C13)CCCC2)C1=CC(=O)C2=C(O)C=C(O)C=C2O1,557.6910000000004
IJTKEUDLEABZCZ-RUTZMJPUSA-N,C/C=C1\CN2CC[C@]34C5=CC=CC=C5N(C(C)=O)[C@H]3[C@@H](CO)[C@H]1C[C@H]24,338.4510000000001
VMLJQGSONAFRAO-UHFFFAOYSA-N,Cl.NC1=CC=C2C(=C1)C1CC3(N)CC2CC(F)(C1)C3,282.79
KHPNJTJAWHKVIL-UHFFFAOYSA-N,CC1=NC2=NC3=C(C(N)=C2C(C2=CC=CC=C2)=C1C(=O)OC(C)C)CCCC3,375.47200000000026
MLCVGOXRSDDTKF-UHFFFAOYSA-N,O=C(NC(=O)C1=NC2=CC(F)=CC=C2N1)NC1=CC=C(Cl)C(Cl)=C1,367.16700000000014
QBIBBPHJFVMUFT-UHFFFAOYSA-N,CC1=CC=C(C2=NC(CC(=O)N3CCCC(NC(=O)C(C)C)C3)=CS2)O1,375.49400000000014
LJWCAVVZOKLYBR-UHFFFAOYSA-N,CN1C(=O)C=C(OCCCC(=O)NCC2=CC=CC=N2)C2=CC=CC=C12,351.40600000000006
RAIOHTRKPDMEJQ-ZHACJKMWSA-N,O=C(/C=C/C1=CC=CC=C1[N+](=O)[O-])N1CCN(CC2CCCCC2)CC1,357.45400000000024
QCBUKOJAWVDYGH-VOGAGLIGSA-N,CCCCC(C)(C)[C@@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCOCC(=O)OCC,396.56800000000027
BQIYIEVGQPMURE-UHFFFAOYSA-N,CCC(C1=CC=CC=C1)C(CC)C1=CC=C(O)C(O)=C1,270.37199999999996
PDVQPGWZOJGAII-IBGZPJMESA-N,NC1=N[C@@]2(CO1)C1=CC(C3=CN=CC(F)=C3)=CC=C1OC1=CN=C(Cl)C=C21,382.7820000000001
ARTZAZZWCMQIGK-PVAHIVOSSA-N,C=C1/C(=C\C=C\[C@@H]2CC[C@](C)([C@H](C)CC(C)CC#CC(O)(C(F)(F)F)C(F)(F)F)C2(C)C)C[C@@H](O)C[C@@H]1O,550.6240000000001
BVAPBXYTPKAZCX-UHFFFAOYSA-N,O=C(CN1CCOCC1)N1N=C(C2=CC=C(F)C=C2)CC1C1=CC=CC=C1O,383.4230000000001
SIIHRDYDEGEPRU-UHFFFAOYSA-N,COC1=CC=C(C(=O)NCCN(C)C)C2=NC3=CC=CC=C3C(N)=C12,338.41100000000006
JXUXFHOGOOEHQR-IQXDWNFHSA-N,C/C(=N\NC(=O)[C@@H]1C[C@H]1C1=CC=CC=C1)C1=CC=CC=C1,278.355
RWKAWUMWADJEBW-HNNXBMFYSA-N,CC1=CC=C[N+]([O-])=C1C1=CC=C2C(=C1)CC[C@H](C)N2C(=O)C1=CC=C(O)C=C1O,390.43900000000014
BQKZGAZENAKLIT-UHFFFAOYSA-N,CC1=CC=C(C2=CC=CC3=C2NC2=CC=CC=C32)C(N)=C1,272.351
NAANJHSIHAVNQE-UHFFFAOYSA-O,CC1=CC(O)=CC=C1C(=O)OCCCCCCCCCCCCCC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,609.8110000000003
PJMHHGPHAOJTNL-UHFFFAOYSA-N,CCOCCN1C(CN(C)CC2=CC=CC=C2)=NC2=C1C(=O)N(C)C(=O)N2C,385.46800000000025
BBROIWXMVHRRMJ-UHFFFAOYSA-N,COC1=C2C(=C(C3=CC=C4C(=C3)OCO4)C3=CC4=C(C=C13)OCO4)C(=O)OC2,378.3360000000002
ZNFBFJGNYALTDO-UHFFFAOYSA-N,CCN(CC)C(=N)NC1=NC(C)=CC(C)=N1,221.308
KHBARPADEJDEFK-UHFFFAOYSA-N,CC1CC(C)(C)N=C(S)S1,175.322
FVTSYHPRVGNAQI-UHFFFAOYSA-N,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=CC=CC=C2S1(=O)=O.NCCO,392.4370000000002
CLNCTPCQWVHYIL-UHFFFAOYSA-N,O=C1C(N2CCC(C3=CC=C(O)C=C3)C(F)(F)C2)CCN1CC1=CC=C(Cl)C(Cl)=C1,455.3320000000002
WGBXCFFEQOKHNE-UHFFFAOYSA-N,O=C(NCC1CCC1)C1=NC=CN=C1NC(=O)C1=CC=C(CN2C=CN=N2)C2=CC=CC=C12,441.4950000000002
FEXJIPJGMAGXEC-SPHVMLLUSA-N,CN1C[C@H](C2=CC=C(/C=C/C(=O)NC3=CC=CC=C3N)C=C2)[C@@H](C(=O)NC2=CC=C(F)C(Br)=C2)C1,537.4330000000001
SDAFXVLZQDVGCS-UHFFFAOYSA-N,C=CCOC1=CC=CC(OC)=C1,164.20399999999998
MPSMEEDGQBLMNI-UHFFFAOYSA-N,CNCCOC1=NNC2=NC=NC(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C12,425.88000000000017
WTJOTLCUSWSEMH-UHFFFAOYSA-N,NC1=NN=C(C2=CC=C3NC=C(C4=CN=CC(OC5CCCC5)=N4)C3=C2)S1,378.4610000000002
AIPUGYVKGPVRPC-KDJFERLWSA-N,CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1C1=C(CCC2=CC=CC=C2C2=CC=CC=C2)ON=C1C,514.6220000000003
XFNHYYFVELFPNF-UHFFFAOYSA-N,NC1=NON=C1C1=NOC(CCCN2C(=O)C3=CC=CC=C3C2=O)=N1,340.29900000000004
SWADDJASDXOIKA-QOQWDMMHSA-N,CCN(CC)C(=O)C[C@H]1CC[C@H]2[C@@H]3CCC4N(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,402.6230000000003
PRMWGUBFXWROHD-UHFFFAOYSA-N,N#CC1=CC=CC=C1C1=CC(C2=CC=CC=N2)=CN(C2=CC=CC=C2)C1=O,349.3930000000001
NFEJITPLCZUQIH-UHFFFAOYSA-N,CC(=O)NC(CC1=CNC2=CC(F)=CC=C12)C(=O)NC1=NN=CS1,347.375
QCQWYTGFZBOUAP-UHFFFAOYSA-N,O=C(NC1=CC=C(OC2=CC(F)=CC(C(F)(F)F)=C2)C=C1)C1=C(F)C=CC=C1Cl,427.7560000000001
KOZOASQQNOFILV-SFPBSPFFSA-N,C=C(C=O)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(CC#N)[C@H](C(C)(C)C(C)=O)CC[C@@]34C)[C@@H]12,509.7310000000004
LKBICRSWFRXGRG-UHFFFAOYSA-N,CC1=CC=CN=C1C(=O)N1CC(C2=NC=CN=C2C2=CC=CC=C2)C1,330.3910000000001
GWEAMVRTLJUQHT-UHFFFAOYSA-N,CCCNC(=O)C1=CC(OC2=CC=C(NC(=O)C3=NN(C4=CC=C(Br)C=C4F)C(=O)C=C3C)C=C2F)=CC=N1,598.4040000000001
DSTPWIDCZDZUSQ-XNFLFYSQSA-N,CCCCC[C@@H](C(=O)NCNC(=O)C1=CC=C(C2=CC=C(C(=O)N[C@@H](CC(=O)O)C(=O)O)C(OCC)=C2)O1)[C@@H](CC)N(C=O)OC(=O)C1=CC=C2C(=C1)N(C)CCO2,807.8539999999999
QFPKHLVAQDYKAE-UHFFFAOYSA-N,C=CCN1C(=O)C2(C(C(=O)OCC)=C(N)OC3=C2C(=O)OC2=CC=CC=C32)C2=CC=CC=C12,444.44300000000015
QFRWNFJNLSEPGX-MDZDMXLPSA-N,COC1=CC=CC(/C=C/C(=O)OCC(=O)NC2CCCC2)=C1,303.35800000000006
GLCZFPSMJQJYHO-SGRBOOSSSA-N,C[C@@H](NC(=O)/C=C/C1=CC=C2C(=C1)OCO2)P(=O)(O)CC(=O)O,341.25600000000003
KZEKGCFYTLFCLW-UFFVCSGVSA-N,COC1=CC=C(C2=NC3=CC(/C(C)=N/NC(N)=S)=CC=C3N2)C=C1,339.42400000000004
OSNHFLISYLADTC-CJNGLKHVSA-N,CC1=CC(CN2C[C@@H]3COC[C@]3(COCC(=O)N(C)C)C2)=NO1,323.3930000000001
RAGSPMSOSRCRII-MIRNQTQTSA-N,Cl.O=C1C=CC=NN1C[C@@H]1CNCCO[C@H]1C1=CC=C(Cl)C(F)=C1,374.24300000000005
